 vector size (bytes) ,time (s)
      420901 ,  1.125812530517578125000000000000000E-0003
      421001 ,  1.132011413574218750000000000000000E-0003
      421101 ,  1.117944717407226562500000000000000E-0003
      421201 ,  1.121044158935546875000000000000000E-0003
      421301 ,  1.087188720703125000000000000000000E-0003
      421401 ,  1.135826110839843750000000000000000E-0003
      421501 ,  1.145124435424804687500000000000000E-0003
      421601 ,  1.262903213500976562500000000000000E-0003
      421701 ,  1.236915588378906250000000000000000E-0003
      421801 ,  1.216888427734375000000000000000000E-0003
      421901 ,  1.291036605834960937500000000000000E-0003
      422001 ,  1.270055770874023437500000000000000E-0003
      422101 ,  1.271009445190429687500000000000000E-0003
      422201 ,  1.296043395996093750000000000000000E-0003
      422301 ,  1.296997070312500000000000000000000E-0003
      422401 ,  1.291036605834960937500000000000000E-0003
      422501 ,  1.367092132568359375000000000000000E-0003
      422601 ,  1.296043395996093750000000000000000E-0003
      422701 ,  1.161098480224609375000000000000000E-0003
      422801 ,  1.228094100952148437500000000000000E-0003
      422901 ,  1.295804977416992187500000000000000E-0003
      423001 ,  1.241922378540039062500000000000000E-0003
      423101 ,  1.219034194946289062500000000000000E-0003
      423201 ,  1.338005065917968750000000000000000E-0003
      423301 ,  1.353025436401367187500000000000000E-0003
      423401 ,  1.235961914062500000000000000000000E-0003
      423501 ,  1.205921173095703125000000000000000E-0003
      423601 ,  1.239061355590820312500000000000000E-0003
      423701 ,  1.324176788330078125000000000000000E-0003
      423801 ,  1.340150833129882812500000000000000E-0003
      423901 ,  1.280784606933593750000000000000000E-0003
      424001 ,  1.266956329345703125000000000000000E-0003
      424101 ,  1.312017440795898437500000000000000E-0003
      424201 ,  1.289844512939453125000000000000000E-0003
      424301 ,  1.198053359985351562500000000000000E-0003
      424401 ,  1.163959503173828125000000000000000E-0003
      424501 ,  1.262903213500976562500000000000000E-0003
      424601 ,  1.175165176391601562500000000000000E-0003
      424701 ,  1.168012619018554687500000000000000E-0003
      424801 ,  1.110076904296875000000000000000000E-0003
      424901 ,  1.193046569824218750000000000000000E-0003
      425001 ,  1.230001449584960937500000000000000E-0003
      425101 ,  1.251935958862304687500000000000000E-0003
      425201 ,  1.231908798217773437500000000000000E-0003
      425301 ,  1.168966293334960937500000000000000E-0003
      425401 ,  1.143217086791992187500000000000000E-0003
      425501 ,  1.206874847412109375000000000000000E-0003
      425601 ,  1.207828521728515625000000000000000E-0003
      425701 ,  1.211166381835937500000000000000000E-0003
      425801 ,  1.194000244140625000000000000000000E-0003
      425901 ,  1.214027404785156250000000000000000E-0003
      426001 ,  1.245975494384765625000000000000000E-0003
      426101 ,  1.224040985107421875000000000000000E-0003
      426201 ,  1.210927963256835937500000000000000E-0003
      426301 ,  1.193046569824218750000000000000000E-0003
      426401 ,  1.227140426635742187500000000000000E-0003
      426501 ,  1.180171966552734375000000000000000E-0003
      426601 ,  1.224040985107421875000000000000000E-0003
      426701 ,  1.278877258300781250000000000000000E-0003
      426801 ,  1.174926757812500000000000000000000E-0003
      426901 ,  1.194000244140625000000000000000000E-0003
      427001 ,  1.358032226562500000000000000000000E-0003
      427101 ,  1.369953155517578125000000000000000E-0003
      427201 ,  1.270055770874023437500000000000000E-0003
      427301 ,  1.182079315185546875000000000000000E-0003
      427401 ,  1.276016235351562500000000000000000E-0003
      427501 ,  1.332998275756835937500000000000000E-0003
      427601 ,  1.269102096557617187500000000000000E-0003
      427701 ,  1.250982284545898437500000000000000E-0003
      427801 ,  1.420974731445312500000000000000000E-0003
      427901 ,  1.335859298706054687500000000000000E-0003
      428001 ,  1.327037811279296875000000000000000E-0003
      428101 ,  1.277923583984375000000000000000000E-0003
      428201 ,  1.312971115112304687500000000000000E-0003
      428301 ,  1.357078552246093750000000000000000E-0003
      428401 ,  1.295089721679687500000000000000000E-0003
      428501 ,  1.231908798217773437500000000000000E-0003
      428601 ,  1.211881637573242187500000000000000E-0003
      428701 ,  1.248121261596679687500000000000000E-0003
      428801 ,  1.210927963256835937500000000000000E-0003
      428901 ,  1.202106475830078125000000000000000E-0003
      429001 ,  1.126050949096679687500000000000000E-0003
      429101 ,  1.129865646362304687500000000000000E-0003
      429201 ,  1.142024993896484375000000000000000E-0003
      429301 ,  1.158952713012695312500000000000000E-0003
      429401 ,  1.157999038696289062500000000000000E-0003
      429501 ,  1.137018203735351562500000000000000E-0003
      429601 ,  1.235961914062500000000000000000000E-0003
      429701 ,  1.213073730468750000000000000000000E-0003
      429801 ,  1.245975494384765625000000000000000E-0003
      429901 ,  1.224994659423828125000000000000000E-0003
      430001 ,  1.217842102050781250000000000000000E-0003
      430101 ,  1.275062561035156250000000000000000E-0003
      430201 ,  1.325130462646484375000000000000000E-0003
      430301 ,  1.245975494384765625000000000000000E-0003
      430401 ,  1.375913619995117187500000000000000E-0003
      430501 ,  1.429796218872070312500000000000000E-0003
      430601 ,  1.407146453857421875000000000000000E-0003
      430701 ,  1.363992691040039062500000000000000E-0003
      430801 ,  1.304864883422851562500000000000000E-0003
      430901 ,  1.282930374145507812500000000000000E-0003
      431001 ,  1.254081726074218750000000000000000E-0003
      431101 ,  1.247167587280273437500000000000000E-0003
      431201 ,  1.268863677978515625000000000000000E-0003
      431301 ,  1.213073730468750000000000000000000E-0003
      431401 ,  1.164913177490234375000000000000000E-0003
      431501 ,  1.258134841918945312500000000000000E-0003
      431601 ,  1.270055770874023437500000000000000E-0003
      431701 ,  1.301050186157226562500000000000000E-0003
      431801 ,  1.157999038696289062500000000000000E-0003
      431901 ,  1.224994659423828125000000000000000E-0003
      432001 ,  1.213073730468750000000000000000000E-0003
      432101 ,  1.191139221191406250000000000000000E-0003
      432201 ,  1.191854476928710937500000000000000E-0003
      432301 ,  1.260995864868164062500000000000000E-0003
      432401 ,  1.451969146728515625000000000000000E-0003
      432501 ,  1.476049423217773437500000000000000E-0003
      432601 ,  1.304149627685546875000000000000000E-0003
      432701 ,  1.219034194946289062500000000000000E-0003
      432801 ,  1.304149627685546875000000000000000E-0003
      432901 ,  1.381874084472656250000000000000000E-0003
      433001 ,  1.267910003662109375000000000000000E-0003
      433101 ,  1.171112060546875000000000000000000E-0003
      433201 ,  1.157999038696289062500000000000000E-0003
      433301 ,  1.199960708618164062500000000000000E-0003
      433401 ,  1.288890838623046875000000000000000E-0003
      433501 ,  1.178026199340820312500000000000000E-0003
      433601 ,  1.147031784057617187500000000000000E-0003
      433701 ,  1.137018203735351562500000000000000E-0003
      433801 ,  1.116037368774414062500000000000000E-0003
      433901 ,  1.185894012451171875000000000000000E-0003
      434001 ,  1.181125640869140625000000000000000E-0003
      434101 ,  1.166105270385742187500000000000000E-0003
      434201 ,  1.300096511840820312500000000000000E-0003
      434301 ,  1.365900039672851562500000000000000E-0003
      434401 ,  1.309156417846679687500000000000000E-0003
      434501 ,  1.251935958862304687500000000000000E-0003
      434601 ,  1.242876052856445312500000000000000E-0003
      434701 ,  1.350164413452148437500000000000000E-0003
      434801 ,  1.307964324951171875000000000000000E-0003
      434901 ,  1.305103302001953125000000000000000E-0003
      435001 ,  1.293182373046875000000000000000000E-0003
      435101 ,  1.350879669189453125000000000000000E-0003
      435201 ,  1.305103302001953125000000000000000E-0003
      435301 ,  1.268863677978515625000000000000000E-0003
      435401 ,  1.421928405761718750000000000000000E-0003
      435501 ,  1.380920410156250000000000000000000E-0003
      435601 ,  1.348972320556640625000000000000000E-0003
      435701 ,  1.427888870239257812500000000000000E-0003
      435801 ,  1.460075378417968750000000000000000E-0003
      435901 ,  1.353025436401367187500000000000000E-0003
      436001 ,  1.361131668090820312500000000000000E-0003
      436101 ,  1.413106918334960937500000000000000E-0003
      436201 ,  1.307964324951171875000000000000000E-0003
      436301 ,  1.309871673583984375000000000000000E-0003
      436401 ,  1.415014266967773437500000000000000E-0003
      436501 ,  1.271963119506835937500000000000000E-0003
      436601 ,  1.320123672485351562500000000000000E-0003
      436701 ,  1.209020614624023437500000000000000E-0003
      436801 ,  1.288890838623046875000000000000000E-0003
      436901 ,  1.353025436401367187500000000000000E-0003
      437001 ,  1.307010650634765625000000000000000E-0003
      437101 ,  1.238107681274414062500000000000000E-0003
      437201 ,  1.158952713012695312500000000000000E-0003
      437301 ,  1.180887222290039062500000000000000E-0003
      437401 ,  1.194953918457031250000000000000000E-0003
      437501 ,  1.147031784057617187500000000000000E-0003
      437601 ,  1.122951507568359375000000000000000E-0003
      437701 ,  1.133918762207031250000000000000000E-0003
      437801 ,  1.183032989501953125000000000000000E-0003
      437901 ,  1.181125640869140625000000000000000E-0003
      438001 ,  1.186847686767578125000000000000000E-0003
      438101 ,  1.162052154541015625000000000000000E-0003
      438201 ,  1.178026199340820312500000000000000E-0003
      438301 ,  1.304149627685546875000000000000000E-0003
      438401 ,  1.227140426635742187500000000000000E-0003
      438501 ,  1.163959503173828125000000000000000E-0003
      438601 ,  1.271009445190429687500000000000000E-0003
      438701 ,  1.354932785034179687500000000000000E-0003
      438801 ,  1.353979110717773437500000000000000E-0003
      438901 ,  1.241922378540039062500000000000000E-0003
      439001 ,  1.340866088867187500000000000000000E-0003
      439101 ,  1.306056976318359375000000000000000E-0003
      439201 ,  1.341104507446289062500000000000000E-0003
      439301 ,  1.271009445190429687500000000000000E-0003
      439401 ,  1.314878463745117187500000000000000E-0003
      439501 ,  1.315116882324218750000000000000000E-0003
      439601 ,  1.298904418945312500000000000000000E-0003
      439701 ,  1.363039016723632812500000000000000E-0003
      439801 ,  1.302003860473632812500000000000000E-0003
      439901 ,  1.363992691040039062500000000000000E-0003
      440001 ,  1.281023025512695312500000000000000E-0003
      440101 ,  1.286029815673828125000000000000000E-0003
      440201 ,  1.366853713989257812500000000000000E-0003
      440301 ,  1.368999481201171875000000000000000E-0003
      440401 ,  1.413106918334960937500000000000000E-0003
      440501 ,  1.521110534667968750000000000000000E-0003
      440601 ,  1.387119293212890625000000000000000E-0003
      440701 ,  1.348972320556640625000000000000000E-0003
      440801 ,  1.263856887817382812500000000000000E-0003
      440901 ,  1.347064971923828125000000000000000E-0003
      441001 ,  1.289844512939453125000000000000000E-0003
      441101 ,  1.312017440795898437500000000000000E-0003
      441201 ,  1.214981079101562500000000000000000E-0003
      441301 ,  1.227855682373046875000000000000000E-0003
      441401 ,  1.264810562133789062500000000000000E-0003
      441501 ,  1.257181167602539062500000000000000E-0003
      441601 ,  1.219034194946289062500000000000000E-0003
      441701 ,  1.171112060546875000000000000000000E-0003
      441801 ,  1.173973083496093750000000000000000E-0003
      441901 ,  1.230001449584960937500000000000000E-0003
      442001 ,  1.118898391723632812500000000000000E-0003
      442101 ,  1.127004623413085937500000000000000E-0003
      442201 ,  1.214027404785156250000000000000000E-0003
      442301 ,  1.210927963256835937500000000000000E-0003
      442401 ,  1.304864883422851562500000000000000E-0003
      442501 ,  1.298189163208007812500000000000000E-0003
      442601 ,  1.178026199340820312500000000000000E-0003
      442701 ,  1.194953918457031250000000000000000E-0003
      442801 ,  1.232862472534179687500000000000000E-0003
      442901 ,  1.235961914062500000000000000000000E-0003
      443001 ,  1.150846481323242187500000000000000E-0003
      443101 ,  1.259088516235351562500000000000000E-0003
      443201 ,  1.368999481201171875000000000000000E-0003
      443301 ,  1.353979110717773437500000000000000E-0003
      443401 ,  1.283168792724609375000000000000000E-0003
      443501 ,  1.355886459350585937500000000000000E-0003
      443601 ,  1.322031021118164062500000000000000E-0003
      443701 ,  1.294136047363281250000000000000000E-0003
      443801 ,  1.307964324951171875000000000000000E-0003
      443901 ,  1.351118087768554687500000000000000E-0003
      444001 ,  1.434087753295898437500000000000000E-0003
      444101 ,  1.297950744628906250000000000000000E-0003
      444201 ,  1.356840133666992187500000000000000E-0003
      444301 ,  1.414060592651367187500000000000000E-0003
      444401 ,  1.256942749023437500000000000000000E-0003
      444501 ,  1.344919204711914062500000000000000E-0003
      444601 ,  1.448869705200195312500000000000000E-0003
      444701 ,  1.466989517211914062500000000000000E-0003
      444801 ,  1.342058181762695312500000000000000E-0003
      444901 ,  1.291036605834960937500000000000000E-0003
      445001 ,  1.430988311767578125000000000000000E-0003
      445101 ,  1.353025436401367187500000000000000E-0003
      445201 ,  1.250982284545898437500000000000000E-0003
      445301 ,  1.262187957763671875000000000000000E-0003
      445401 ,  1.260042190551757812500000000000000E-0003
      445501 ,  1.332998275756835937500000000000000E-0003
      445601 ,  1.327991485595703125000000000000000E-0003
      445701 ,  1.363992691040039062500000000000000E-0003
      445801 ,  1.383066177368164062500000000000000E-0003
      445901 ,  1.236915588378906250000000000000000E-0003
      446001 ,  1.252889633178710937500000000000000E-0003
      446101 ,  1.259803771972656250000000000000000E-0003
      446201 ,  1.374959945678710937500000000000000E-0003
      446301 ,  1.246929168701171875000000000000000E-0003
      446401 ,  1.301050186157226562500000000000000E-0003
      446501 ,  1.255989074707031250000000000000000E-0003
      446601 ,  1.181125640869140625000000000000000E-0003
      446701 ,  1.204967498779296875000000000000000E-0003
      446801 ,  1.242160797119140625000000000000000E-0003
      446901 ,  1.208066940307617187500000000000000E-0003
      447001 ,  1.173973083496093750000000000000000E-0003
      447101 ,  1.235008239746093750000000000000000E-0003
      447201 ,  1.192092895507812500000000000000000E-0003
      447301 ,  1.189947128295898437500000000000000E-0003
      447401 ,  1.136779785156250000000000000000000E-0003
      447501 ,  1.287937164306640625000000000000000E-0003
      447601 ,  1.440048217773437500000000000000000E-0003
      447701 ,  1.354932785034179687500000000000000E-0003
      447801 ,  1.435041427612304687500000000000000E-0003
      447901 ,  1.482963562011718750000000000000000E-0003
      448001 ,  1.342058181762695312500000000000000E-0003
      448101 ,  1.309156417846679687500000000000000E-0003
      448201 ,  1.363992691040039062500000000000000E-0003
      448301 ,  1.327037811279296875000000000000000E-0003
      448401 ,  1.331806182861328125000000000000000E-0003
      448501 ,  1.460075378417968750000000000000000E-0003
      448601 ,  1.523017883300781250000000000000000E-0003
      448701 ,  1.584053039550781250000000000000000E-0003
      448801 ,  1.358985900878906250000000000000000E-0003
      448901 ,  1.378059387207031250000000000000000E-0003
      449001 ,  1.368045806884765625000000000000000E-0003
      449101 ,  1.413822174072265625000000000000000E-0003
      449201 ,  1.294851303100585937500000000000000E-0003
      449301 ,  1.327037811279296875000000000000000E-0003
      449401 ,  1.311779022216796875000000000000000E-0003
      449501 ,  1.271009445190429687500000000000000E-0003
      449601 ,  1.235008239746093750000000000000000E-0003
      449701 ,  1.253128051757812500000000000000000E-0003
      449801 ,  1.249074935913085937500000000000000E-0003
      449901 ,  1.260995864868164062500000000000000E-0003
      450001 ,  1.227855682373046875000000000000000E-0003
      450101 ,  1.299858093261718750000000000000000E-0003
      450201 ,  1.481056213378906250000000000000000E-0003
      450301 ,  1.343011856079101562500000000000000E-0003
      450401 ,  1.419067382812500000000000000000000E-0003
      450501 ,  1.349925994873046875000000000000000E-0003
      450601 ,  1.338005065917968750000000000000000E-0003
      450701 ,  1.410007476806640625000000000000000E-0003
      450801 ,  1.418113708496093750000000000000000E-0003
      450901 ,  1.363039016723632812500000000000000E-0003
      451001 ,  1.311063766479492187500000000000000E-0003
      451101 ,  1.291036605834960937500000000000000E-0003
      451201 ,  1.291990280151367187500000000000000E-0003
      451301 ,  1.282930374145507812500000000000000E-0003
      451401 ,  1.296043395996093750000000000000000E-0003
      451501 ,  1.294136047363281250000000000000000E-0003
      451601 ,  1.323938369750976562500000000000000E-0003
      451701 ,  1.216173171997070312500000000000000E-0003
      451801 ,  1.304864883422851562500000000000000E-0003
      451901 ,  1.285076141357421875000000000000000E-0003
      452001 ,  1.267910003662109375000000000000000E-0003
      452101 ,  1.298904418945312500000000000000000E-0003
      452201 ,  1.358985900878906250000000000000000E-0003
      452301 ,  1.258134841918945312500000000000000E-0003
      452401 ,  1.236915588378906250000000000000000E-0003
      452501 ,  1.268148422241210937500000000000000E-0003
      452601 ,  1.337051391601562500000000000000000E-0003
      452701 ,  1.257896423339843750000000000000000E-0003
      452801 ,  1.338005065917968750000000000000000E-0003
      452901 ,  1.466989517211914062500000000000000E-0003
      453001 ,  1.326084136962890625000000000000000E-0003
      453101 ,  1.399993896484375000000000000000000E-0003
      453201 ,  1.466035842895507812500000000000000E-0003
      453301 ,  1.399993896484375000000000000000000E-0003
      453401 ,  1.390933990478515625000000000000000E-0003
      453501 ,  1.281976699829101562500000000000000E-0003
      453601 ,  1.389026641845703125000000000000000E-0003
      453701 ,  1.461982727050781250000000000000000E-0003
      453801 ,  1.303911209106445312500000000000000E-0003
      453901 ,  1.251935958862304687500000000000000E-0003
      454001 ,  1.281976699829101562500000000000000E-0003
      454101 ,  1.283884048461914062500000000000000E-0003
      454201 ,  1.302957534790039062500000000000000E-0003
      454301 ,  1.272201538085937500000000000000000E-0003
      454401 ,  1.317024230957031250000000000000000E-0003
      454501 ,  1.291036605834960937500000000000000E-0003
      454601 ,  1.230001449584960937500000000000000E-0003
      454701 ,  1.276969909667968750000000000000000E-0003
      454801 ,  1.245021820068359375000000000000000E-0003
      454901 ,  1.302957534790039062500000000000000E-0003
      455001 ,  1.397848129272460937500000000000000E-0003
      455101 ,  1.347064971923828125000000000000000E-0003
      455201 ,  1.398086547851562500000000000000000E-0003
      455301 ,  1.428127288818359375000000000000000E-0003
      455401 ,  1.533985137939453125000000000000000E-0003
      455501 ,  1.373052597045898437500000000000000E-0003
      455601 ,  1.284837722778320312500000000000000E-0003
      455701 ,  1.391172409057617187500000000000000E-0003
      455801 ,  1.544952392578125000000000000000000E-0003
      455901 ,  1.363992691040039062500000000000000E-0003
      456001 ,  1.407146453857421875000000000000000E-0003
      456101 ,  1.378059387207031250000000000000000E-0003
      456201 ,  1.304864883422851562500000000000000E-0003
      456301 ,  1.299858093261718750000000000000000E-0003
      456401 ,  1.361846923828125000000000000000000E-0003
      456501 ,  1.358985900878906250000000000000000E-0003
      456601 ,  1.203060150146484375000000000000000E-0003
      456701 ,  1.230001449584960937500000000000000E-0003
      456801 ,  1.245975494384765625000000000000000E-0003
      456901 ,  1.276016235351562500000000000000000E-0003
      457001 ,  1.276969909667968750000000000000000E-0003
      457101 ,  1.418828964233398437500000000000000E-0003
      457201 ,  1.365900039672851562500000000000000E-0003
      457301 ,  1.348972320556640625000000000000000E-0003
      457401 ,  1.199960708618164062500000000000000E-0003
      457501 ,  1.250028610229492187500000000000000E-0003
      457601 ,  1.293897628784179687500000000000000E-0003
      457701 ,  1.404047012329101562500000000000000E-0003
      457801 ,  1.287221908569335937500000000000000E-0003
      457901 ,  1.282930374145507812500000000000000E-0003
      458001 ,  1.358032226562500000000000000000000E-0003
      458101 ,  1.285076141357421875000000000000000E-0003
      458201 ,  1.279830932617187500000000000000000E-0003
      458301 ,  1.302957534790039062500000000000000E-0003
      458401 ,  1.287937164306640625000000000000000E-0003
      458501 ,  1.265048980712890625000000000000000E-0003
      458601 ,  1.244068145751953125000000000000000E-0003
      458701 ,  1.378059387207031250000000000000000E-0003
      458801 ,  1.411914825439453125000000000000000E-0003
      458901 ,  1.394987106323242187500000000000000E-0003
      459001 ,  1.364946365356445312500000000000000E-0003
      459101 ,  1.339912414550781250000000000000000E-0003
      459201 ,  1.402854919433593750000000000000000E-0003
      459301 ,  1.439094543457031250000000000000000E-0003
      459401 ,  1.319885253906250000000000000000000E-0003
      459501 ,  1.368045806884765625000000000000000E-0003
      459601 ,  1.447916030883789062500000000000000E-0003
      459701 ,  1.399993896484375000000000000000000E-0003
      459801 ,  1.306056976318359375000000000000000E-0003
      459901 ,  1.399993896484375000000000000000000E-0003
      460001 ,  1.430034637451171875000000000000000E-0003
      460101 ,  1.344919204711914062500000000000000E-0003
      460201 ,  1.410007476806640625000000000000000E-0003
      460301 ,  1.497983932495117187500000000000000E-0003
      460401 ,  1.545906066894531250000000000000000E-0003
      460501 ,  1.440048217773437500000000000000000E-0003
      460601 ,  1.462936401367187500000000000000000E-0003
      460701 ,  1.394987106323242187500000000000000E-0003
      460801 ,  1.361131668090820312500000000000000E-0003
      460901 ,  1.528978347778320312500000000000000E-0003
      461001 ,  1.465797424316406250000000000000000E-0003
      461101 ,  1.361131668090820312500000000000000E-0003
      461201 ,  1.336097717285156250000000000000000E-0003
      461301 ,  1.337051391601562500000000000000000E-0003
      461401 ,  1.348972320556640625000000000000000E-0003
      461501 ,  1.363039016723632812500000000000000E-0003
      461601 ,  1.307010650634765625000000000000000E-0003
      461701 ,  1.277923583984375000000000000000000E-0003
      461801 ,  1.253843307495117187500000000000000E-0003
      461901 ,  1.247882843017578125000000000000000E-0003
      462001 ,  1.291990280151367187500000000000000E-0003
      462101 ,  1.387834548950195312500000000000000E-0003
      462201 ,  1.309871673583984375000000000000000E-0003
      462301 ,  1.293897628784179687500000000000000E-0003
      462401 ,  1.214981079101562500000000000000000E-0003
      462501 ,  1.218080520629882812500000000000000E-0003
      462601 ,  1.240968704223632812500000000000000E-0003
      462701 ,  1.266002655029296875000000000000000E-0003
      462801 ,  1.243114471435546875000000000000000E-0003
      462901 ,  1.280069351196289062500000000000000E-0003
      463001 ,  1.322031021118164062500000000000000E-0003
      463101 ,  1.260995864868164062500000000000000E-0003
      463201 ,  1.286029815673828125000000000000000E-0003
      463301 ,  1.302003860473632812500000000000000E-0003
      463401 ,  1.451969146728515625000000000000000E-0003
      463501 ,  1.378059387207031250000000000000000E-0003
      463601 ,  1.374959945678710937500000000000000E-0003
      463701 ,  1.407861709594726562500000000000000E-0003
      463801 ,  1.464128494262695312500000000000000E-0003
      463901 ,  1.343011856079101562500000000000000E-0003
      464001 ,  1.328945159912109375000000000000000E-0003
      464101 ,  1.387119293212890625000000000000000E-0003
      464201 ,  1.430034637451171875000000000000000E-0003
      464301 ,  1.310110092163085937500000000000000E-0003
      464401 ,  1.352071762084960937500000000000000E-0003
      464501 ,  1.486778259277343750000000000000000E-0003
      464601 ,  1.541137695312500000000000000000000E-0003
      464701 ,  1.394987106323242187500000000000000E-0003
      464801 ,  1.436948776245117187500000000000000E-0003
      464901 ,  1.384973526000976562500000000000000E-0003
      465001 ,  1.383066177368164062500000000000000E-0003
      465101 ,  1.421928405761718750000000000000000E-0003
      465201 ,  1.389980316162109375000000000000000E-0003
      465301 ,  1.365900039672851562500000000000000E-0003
      465401 ,  1.393079757690429687500000000000000E-0003
      465501 ,  1.388072967529296875000000000000000E-0003
      465601 ,  1.405000686645507812500000000000000E-0003
      465701 ,  1.349925994873046875000000000000000E-0003
      465801 ,  1.271963119506835937500000000000000E-0003
      465901 ,  1.324176788330078125000000000000000E-0003
      466001 ,  1.423120498657226562500000000000000E-0003
      466101 ,  1.302957534790039062500000000000000E-0003
      466201 ,  1.307964324951171875000000000000000E-0003
      466301 ,  1.248836517333984375000000000000000E-0003
      466401 ,  1.361131668090820312500000000000000E-0003
      466501 ,  1.376152038574218750000000000000000E-0003
      466601 ,  1.339197158813476562500000000000000E-0003
      466701 ,  1.265048980712890625000000000000000E-0003
      466801 ,  1.271963119506835937500000000000000E-0003
      466901 ,  1.266002655029296875000000000000000E-0003
      467001 ,  1.263141632080078125000000000000000E-0003
      467101 ,  1.283884048461914062500000000000000E-0003
      467201 ,  1.343011856079101562500000000000000E-0003
      467301 ,  1.355886459350585937500000000000000E-0003
      467401 ,  1.389026641845703125000000000000000E-0003
      467501 ,  1.246929168701171875000000000000000E-0003
      467601 ,  1.286983489990234375000000000000000E-0003
      467701 ,  1.331806182861328125000000000000000E-0003
      467801 ,  1.358032226562500000000000000000000E-0003
      467901 ,  1.401901245117187500000000000000000E-0003
      468001 ,  1.498937606811523437500000000000000E-0003
      468101 ,  1.437902450561523437500000000000000E-0003
      468201 ,  1.378059387207031250000000000000000E-0003
      468301 ,  1.385927200317382812500000000000000E-0003
      468401 ,  1.456975936889648437500000000000000E-0003
      468501 ,  1.320123672485351562500000000000000E-0003
      468601 ,  1.378059387207031250000000000000000E-0003
      468701 ,  1.443862915039062500000000000000000E-0003
      468801 ,  1.396894454956054687500000000000000E-0003
      468901 ,  1.433134078979492187500000000000000E-0003
      469001 ,  1.461982727050781250000000000000000E-0003
      469101 ,  1.361846923828125000000000000000000E-0003
      469201 ,  1.423120498657226562500000000000000E-0003
      469301 ,  1.529932022094726562500000000000000E-0003
      469401 ,  1.502037048339843750000000000000000E-0003
      469501 ,  1.508951187133789062500000000000000E-0003
      469601 ,  1.528024673461914062500000000000000E-0003
      469701 ,  1.536846160888671875000000000000000E-0003
      469801 ,  1.515150070190429687500000000000000E-0003
      469901 ,  1.383066177368164062500000000000000E-0003
      470001 ,  1.380920410156250000000000000000000E-0003
      470101 ,  1.343011856079101562500000000000000E-0003
      470201 ,  1.316070556640625000000000000000000E-0003
      470301 ,  1.298904418945312500000000000000000E-0003
      470401 ,  1.264095306396484375000000000000000E-0003
      470501 ,  1.240968704223632812500000000000000E-0003
      470601 ,  1.258134841918945312500000000000000E-0003
      470701 ,  1.260995864868164062500000000000000E-0003
      470801 ,  1.228809356689453125000000000000000E-0003
      470901 ,  1.358985900878906250000000000000000E-0003
      471001 ,  1.374959945678710937500000000000000E-0003
      471101 ,  1.389980316162109375000000000000000E-0003
      471201 ,  1.450061798095703125000000000000000E-0003
      471301 ,  1.302003860473632812500000000000000E-0003
      471401 ,  1.494884490966796875000000000000000E-0003
      471501 ,  1.492023468017578125000000000000000E-0003
      471601 ,  1.304864883422851562500000000000000E-0003
      471701 ,  1.362085342407226562500000000000000E-0003
      471801 ,  1.391887664794921875000000000000000E-0003
      471901 ,  1.322984695434570312500000000000000E-0003
      472001 ,  1.288890838623046875000000000000000E-0003
      472101 ,  1.338005065917968750000000000000000E-0003
      472201 ,  1.370906829833984375000000000000000E-0003
      472301 ,  1.286029815673828125000000000000000E-0003
      472401 ,  1.291036605834960937500000000000000E-0003
      472501 ,  1.298189163208007812500000000000000E-0003
      472601 ,  1.290798187255859375000000000000000E-0003
      472701 ,  1.398086547851562500000000000000000E-0003
      472801 ,  1.406908035278320312500000000000000E-0003
      472901 ,  1.424074172973632812500000000000000E-0003
      473001 ,  1.446962356567382812500000000000000E-0003
      473101 ,  1.410007476806640625000000000000000E-0003
      473201 ,  1.420021057128906250000000000000000E-0003
      473301 ,  1.366138458251953125000000000000000E-0003
      473401 ,  1.440048217773437500000000000000000E-0003
      473501 ,  1.452922821044921875000000000000000E-0003
      473601 ,  1.410961151123046875000000000000000E-0003
      473701 ,  1.463890075683593750000000000000000E-0003
      473801 ,  1.609086990356445312500000000000000E-0003
      473901 ,  1.499891281127929687500000000000000E-0003
      474001 ,  1.400947570800781250000000000000000E-0003
      474101 ,  1.392126083374023437500000000000000E-0003
      474201 ,  1.392126083374023437500000000000000E-0003
      474301 ,  1.501083374023437500000000000000000E-0003
      474401 ,  1.390218734741210937500000000000000E-0003
      474501 ,  1.422882080078125000000000000000000E-0003
      474601 ,  1.386165618896484375000000000000000E-0003
      474701 ,  1.413106918334960937500000000000000E-0003
      474801 ,  1.386880874633789062500000000000000E-0003
      474901 ,  1.335859298706054687500000000000000E-0003
      475001 ,  1.303911209106445312500000000000000E-0003
      475101 ,  1.382827758789062500000000000000000E-0003
      475201 ,  1.295089721679687500000000000000000E-0003
      475301 ,  1.354932785034179687500000000000000E-0003
      475401 ,  1.264095306396484375000000000000000E-0003
      475501 ,  1.363992691040039062500000000000000E-0003
      475601 ,  1.383066177368164062500000000000000E-0003
      475701 ,  1.317024230957031250000000000000000E-0003
      475801 ,  1.315832138061523437500000000000000E-0003
      475901 ,  1.432180404663085937500000000000000E-0003
      476001 ,  1.385927200317382812500000000000000E-0003
      476101 ,  1.429080963134765625000000000000000E-0003
      476201 ,  1.374959945678710937500000000000000E-0003
      476301 ,  1.513957977294921875000000000000000E-0003
      476401 ,  1.478910446166992187500000000000000E-0003
      476501 ,  1.418113708496093750000000000000000E-0003
      476601 ,  1.371860504150390625000000000000000E-0003
      476701 ,  1.334190368652343750000000000000000E-0003
